dirname	naigai	page_type	right_box_type	homen	country	first_level	second_level	senmon_name_ja	senmon_name_en	URL	Dest	Country	City	page_code	page_color	page_caption	page_caption_sp	map_not_display	map_default_display	csv_photo	csv_recommend	csv_free_area	csv_special	csv_keyword	csv_tourist_information	csv_yobi2	csv_yobi3	key_jiyuzin_tour_data_kyoten	key_jiyuzin_tour_data_csv_path	key_jiyuzin_tour_data_article_title	key_bus_tour_data_kyoten	key_bus_tour_data_csv_path	key_bus_tour_data_article_title	bus_tour_url	tag_country_common_info	tag_related_links	genchi_blog_disp_num_pc	genchi_blog_disp_num_sp	dp_link	dp_link_sp	search_mokuteki_country	search_mokuteki_country_unlimited_flag	search_mokuteki_country_initial_selection	blogGenchi_url	heritage_url	blog_new_rss_url	best7_display_flag	genchi_blog_display_flag	country_common_info_display_flag	sightseeing_info_display_flag	guide_more_url	guide_path	first_level_name
/tohoku/fukushima/Koriyama	d	DS	city	tohoku/	fukushima/	fukushima/	Koriyama/	郡山	Koriyama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=29&p_city=29011	16	29	29011					0																																			福島
/tohoku/fukushima/BandaiAtamiOnsen	d	DS	city	tohoku/	fukushima/	fukushima/	BandaiAtamiOnsen/	磐梯熱海温泉	Bandai Atami Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07009	11	07	07009					0																																			福島
/tohoku/fukushima/ShirakawaHatoriNiki	d	DS	city	tohoku/	fukushima/	fukushima/	ShirakawaHatoriNiki/	白河・羽鳥・二岐	Shirakawa · Hatori · Futamata	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07014	11	07	07014					0																																			福島
/tohoku/fukushima/IwakiHaramachiOnahama	d	DS	city	tohoku/	fukushima/	fukushima/	IwakiHaramachiOnahama/	いわき・原町・小名浜	Iwaki · Haramachi · Onahama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07018	11	07	07018					0																																			福島
/tohoku/fukushima/SotoyuTakayuhotspring	d	DS	city	tohoku/	fukushima/	fukushima/	SotoyuTakayuhotspring/	土湯・高湯温泉	Tsuchiyu · Takayu Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07013	11	07	07013					0																																			福島
/tohoku/fukushima/Kitakatahotsalthotspring	d	DS	city	tohoku/	fukushima/	fukushima/	Kitakatahotsalthotspring/	喜多方・熱塩温泉	Kitakata · Atsushio Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07005	11	07	07005					0																																			福島
/tohoku/fukushima/Soma	d	DS	city	tohoku/	fukushima/	fukushima/	Soma/	相馬	Soma	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07019	11	07	07019					0																																			福島
/tohoku/fukushima/IzakaOnsen	d	DS	city	tohoku/	fukushima/	fukushima/	IzakaOnsen/	飯坂温泉	Izaka Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07002	11	07	07002					0																																			福島
/tohoku/fukushima/Nihonmatsu-OnsenOnsen	d	DS	city	tohoku/	fukushima/	fukushima/	Nihonmatsu-OnsenOnsen/	二本松・岳温泉	Nihonmatsu · Dake Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=11&p_prefecture=7&p_city=07015	11	07	07015					0																																			福島
/kanto	d	A	homen	kanto/		kanto/		関東	Kanto	kanto/	12			pg_12	set02	関東旅行・関東ツアーなら阪急交通社。港町・横浜、箱根・鬼怒川・草津などの温泉地。尾瀬・日光など日本で有数の自然と東京ディズニーランド®などのエンターテインメント。関東は見所満載です。	関東旅行・ツアーなら阪急交通社。箱根・草津などの温泉地、尾瀬・日光などの自然とディズニーランド®など関東は見所満載です。	0	東京	/var/www/html/cms/articles/contents_d/csv/csv_kanto_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kanto_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kanto_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kanto_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kanto_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv			tyo_d	/csv/csv_jiyuhjin_tour2016.csv	全てのツアー	tyo_d	/csv/csv_best10rank_bus.csv	バスツアー	/best10/bus/tyo.php		<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>関東の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.ibarakiguide.jp/' target='_blank'>【茨城県】観光いばらき</a></li><li><a href='http://www.tochigiji.or.jp/' target='_blank'>【栃木県】とちぎ旅ネット</a></li><li><a href='http://gunma-dc.net/' target='_blank'>【群馬県】ググっとぐんま</a></li><li><a href='http://www.pref.saitama.lg.jp/chokotabi-saitama/' target='_blank'>【埼玉県】ちょこたび埼玉</a></li><li><a href='http://www.gotokyo.org/jp/' target='_blank'>【東京都】GO TOKYO</a></li><li><a href='https://maruchiba.jp/' target='_blank'>【千葉県】まるごとe! ちば</a></li><li><a href='http://www.kanagawa-kankou.or.jp/index.php' target='_blank'>【神奈川県】観光かながわNow</a></li></ul>	3	5						/kanto/index.xml	http://www.hankyu-travel.com/heritage/japan/	/rss/kanto/index.xml						/guide/kanto/	関東
/kanto/ibaraki	d	A	country	kanto/	ibaraki/	ibaraki/		茨城	Ibaraki	kanto/ibaraki/	12	08		pg_12-08	set07	茨城旅行・茨城ツアーなら阪急交通社。関東の霊峰・筑波山や太平洋が眩しい大洗。水戸の偕楽園で雅に触れ、水の都・潮来では素朴な女船頭さんが操る船下りなど、茨城は見所いっぱいです。	茨城旅行・ツアーなら阪急交通社。関東の霊峰・筑波山や太平洋が眩しい大洗、水戸の偕楽園、潮来など茨城は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kanto_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_ibaraki_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_ibaraki_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_ibaraki_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_ibaraki_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>茨城の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.ibarakiguide.jp/' target='_blank'>観光いばらき</a></li></ul>	4	5						/ibaraki/index.xml		/rss/ibaraki/index.xml							茨城
/kanto/ibaraki/Mitocity	d	DS	city	kanto/	ibaraki/	ibaraki/	Mitocity/	水戸市	Mito city	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08001	12	08	08001					0																																			茨城
/kanto/ibaraki/TsukubaAcademicCity	d	DS	city	kanto/	ibaraki/	ibaraki/	Tsukuba/AcademicCity/	筑波・学園都市	Tsukuba · Gakuentoshi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08007	12	08	08007					0																																			茨城
/kanto/ibaraki/OyakoMakuda	d	DS	city	kanto/	ibaraki/	ibaraki/	OyakoMakuda/	大子・袋田	Daigo · Fukuroda	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08008	12	08	08008					0																																			茨城
/kanto/ibaraki/Tsuchiura	d	DS	city	kanto/	ibaraki/	ibaraki/	Tsuchiura/	土浦	Tsuchiura	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08012	12	08	08012					0																																			茨城
/kanto/ibaraki/HitachiNakaKitaIbarakiOkuKuji	d	DS	city	kanto/	ibaraki/	ibaraki/	HitachiNakaKitaIbarakiOkuKuji/	日立・那珂・北茨城・奥久慈	Hitachi · Naka · Kita Ibaraki · OkuKuji	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08004	12	08	08004					0																																			茨城
/kanto/ibaraki/Oarai	d	DS	city	kanto/	ibaraki/	ibaraki/	Oarai/	大洗	Oarai	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08002	12	08	08002					0																																			茨城
/kanto/ibaraki/KasamaYukiFurukawaChikusei	d	DS	city	kanto/	ibaraki/	ibaraki/	KasamaYukiFurukawaChikusei/	笠間・結城・古河・筑西	Kasama, Yuki, Koga, Chikusei	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=8&p_city=08005	12	08	08005					0																																			茨城
/kanto/tochigi	d	A	country	kanto/	tochigi/	tochigi/		栃木	Tochigi	kanto/tochigi/	12	09		pg_12-09	set08	栃木旅行・栃木ツアーなら阪急交通社。徳川家康を祀る世界遺産・日光東照宮と紅葉で名高いいろは坂。日光国立公園に位置する避暑地・那須や渓谷に佇む鬼怒川温泉など、栃木は見所いっぱいです。	栃木旅行・ツアーなら阪急交通社。世界遺産・日光東照宮や日光国立公園に位置する那須や鬼怒川温泉など栃木は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kanto_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tochigi_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tochigi_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tochigi_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tochigi_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>栃木の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.tochigiji.or.jp/' target='_blank'>【栃木県】とちぎ旅ネット</a></li></ul>	5	5						/tochigi/index.xml	http://www.hankyu-travel.com/heritage/japan/nikko.php	/rss/tochigi/index.xml							栃木
/kanto/tochigi/sunlight	d	DS	city	kanto/	tochigi/	tochigi/	sunlight/	日光	Nikko	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09012	12	09	09012					0																																			栃木
/kanto/tochigi/KinugawaOnsen	d	DS	city	kanto/	tochigi/	tochigi/	KinugawaOnsen/	鬼怒川温泉	Kinugawa Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09003	12	09	09003					0																																			栃木
/kanto/tochigi/SanoAshikaga	d	DS	city	kanto/	tochigi/	tochigi/	Sano/Ashikaga/	佐野・足利	Sano · Ashikaga	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09007	12	09	09007					0																		 																	栃木
/kanto/tochigi/NasuShiobaraYabeKuroiso	d	DS	city	kanto/	tochigi/	tochigi/	NasuShiobaraYabeKuroiso/	那須・塩原・矢板・黒磯	Nasu · Shiobara · Yaita · Kuroiso	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09005	12	09	09005					0																																			栃木
/kanto/tochigi/OyamaTochigi	d	DS	city	kanto/	tochigi/	tochigi/	OyamaTochigi/	小山・栃木	Oyama · Tochigi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09006	12	09	09006					0																																			栃木
/kanto/tochigi/Utsunomiya-shi	d	DS	city	kanto/	tochigi/	tochigi/	Utsunomiya-shi/	宇都宮市	Utsunomiya city	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09001	12	09	09001					0																																			栃木
/kanto/tochigi/MashikoMoka	d	DS	city	kanto/	tochigi/	tochigi/	MashikoMoka/	益子･真岡	Mashiko · Mooka	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09010	12	09	09010					0																																			栃木
/kanto/tochigi/Okuhiko	d	DS	city	kanto/	tochigi/	tochigi/	Okuhiko/	奥日光	Okunikko	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09013	12	09	09013					0																																			栃木
/kanto/tochigi/YubukawaOnsen	d	DS	city	kanto/	tochigi/	tochigi/	YubukawaOnsen/	湯西川温泉	Yunishikawa Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=9&p_city=09011	12	09	09011					0																																			栃木
/kanto/gunma	d	A	country	kanto/	gunma/	gunma/		群馬	Gunma	kanto/gunma/	12	10		pg_12-10	set09	群馬旅行・群馬ツアーなら阪急交通社。天下の名湯・草津温泉や伊香保温泉など、群馬は関東でも有数の湯どころ。ハイカーに人気の尾瀬や迫力の吹割の滝など、群馬は見所いっぱいです。	群馬旅行・ツアーなら阪急交通社。天下の名湯・草津温泉や伊香保温泉などの温泉地や人気の尾瀬など群馬は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kanto_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_gunma_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_gunma_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_gunma_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_gunma_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>群馬の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://gunma-dc.net/' target='_blank'>ググっとぐんま</a></li></ul>	5	5						/gunma/index.xml	http://www.hankyu-travel.com/heritage/japan/tomioka.php	/rss/gunma/index.xml							群馬
/kanto/gunma/Kusatsu	d	DS	city	kanto/	gunma/	gunma/	Kusatsu/	草津	Kusatsu	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10003	12	10	10003					0																																			群馬
/kanto/gunma/ShiraneTsumagoiManza	d	DS	city	kanto/	gunma/	gunma/	ShiraneTsumagoiManza/	白根･嬬恋・万座	Shirane, Tsumagoi, Manza	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10006	12	10	10006					0																																			群馬
/kanto/gunma/Okuonhotspringresort	d	DS	city	kanto/	gunma/	gunma/	Okuonhotspringresort/	奥利根温泉郷	Okutone Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10024	12	10	10024					0																																			群馬
/kanto/gunma/ShibukawaIkahoOnsen	d	DS	city	kanto/	gunma/	gunma/	ShibukawaIkahoOnsen/	渋川・伊香保温泉	Shibukawa · Ikaho Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10009	12	10	10009					0																																			群馬
/kanto/gunma/Numata	d	DS	city	kanto/	gunma/	gunma/	Numata/	沼田	Numata	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10007	12	10	10007					0																																			群馬
/kanto/gunma/Takasakicity	d	DS	city	kanto/	gunma/	gunma/	Takasakicity/	高崎市内	Takasaki city	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10002	12	10	10002					0																																			群馬
/kanto/gunma/KitaKaruizawa	d	DS	city	kanto/	gunma/	gunma/	KitaKaruizawa/	北軽井沢	Kita Karuizawa	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10005	12	10	10005					0																																			群馬
/kanto/gunma/KiryuIsezakiOtaWatarase	d	DS	city	kanto/	gunma/	gunma/	KiryuIsezakiOtaWatarase/	桐生・伊勢崎・太田・渡良瀬	Kiryu, Isezaki, Ota, Watarase	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10017	12	10	10017					0																																			群馬
/kanto/gunma/ShimaOnsenSawatariOnsen	d	DS	city	kanto/	gunma/	gunma/	ShimaOnsenSawatariOnsen/	四万温泉・沢渡温泉	Shima Onsen · Sawatari Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10010	12	10	10010					0																																			群馬
/kanto/gunma/NakanojoKawaYubara	d	DS	city	kanto/	gunma/	gunma/	NakanojoKawaYubara/	中之条・川原湯	Nakanojo · Kawarayu	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10012	12	10	10012					0																																			群馬
/kanto/gunma/MinakamiOnsen	d	DS	city	kanto/	gunma/	gunma/	MinakamiOnsen/	水上温泉	Minakami Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10023	12	10	10023					0																																			群馬
/kanto/gunma/Tomioka	d	DS	city	kanto/	gunma/	gunma/	Tomioka/	富岡	Tomioka	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10022	12	10	10022					0																																			群馬
/kanto/gunma/Ogreshotspring	d	DS	city	kanto/	gunma/	gunma/	Ogreshotspring/	老神温泉	Oigami Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10021	12	10	10021					0																																			群馬
/kanto/gunma/MonkeiKeikyoMikuniOnsenTogoLawyer	d	DS	city	kanto/	gunma/	gunma/	MonkeiKeikyoMikuniOnsenTogoLawyer/	猿ケ京三国温泉郷・法師	Sarugakyomikuni Onsen · Houshi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10015	12	10	10015					0																																			群馬
/kanto/saitama	d	A	country	kanto/	saitama/	saitama/		埼玉	Saitama	kanto/saitama/	12	11		pg_12-11	set10	埼玉旅行・埼玉ツアーなら阪急交通社。伝統の町並みが残る川越で江戸情緒を満喫。秩父夜祭りで知られる秩父に、荒川の景勝地・長瀞、注目のエリアさいたま市など、埼玉は見所いっぱいです。	埼玉旅行・ツアーなら阪急交通社。伝統の町並みが残る川越や夜祭りで知られる秩父、景勝地・長瀞など埼玉は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kanto_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_saitama_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_saitama_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_saitama_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_saitama_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>埼玉の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.pref.saitama.lg.jp/chokotabi-saitama/' target='_blank'>ちょこたび埼玉</a></li></ul>	5	5						/saitama/index.xml		/rss/saitama/index.xml							埼玉
/kanto/saitama/NagaokaChichibuOgose	d	DS	city	kanto/	saitama/	saitama/	NagaokaChichibuOgose/	長瀞・秩父・越生	Nagatoro, Chichibu, Ogose	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=11&p_city=11007	12	11	11007					0																																			埼玉
/kanto/saitama/SaitamaKawaguchiTodaAgeo	d	DS	city	kanto/	saitama/	saitama/	SaitamaKawaguchiTodaAgeo/	さいたま・川口・戸田・上尾	Saitama, Kawaguchi, Toda, Ageo	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=11&p_city=11001	12	11	11001					0																																			埼玉
/kanto/saitama/Kawagoe	d	DS	city	kanto/	saitama/	saitama/	Kawagoe/	川越	Kawagoe	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=11&p_city=11002	12	11	11002					0																																			埼玉
/kanto/saitama/TsurugashimaSakadoHigashimatsuyama	d	DS	city	kanto/	saitama/	saitama/	TsurugashimaSakadoHigashimatsuyama/	鶴ヶ島・坂戸・東松山	Tsurugashima, Sakado, Higashimatsuyama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=11&p_city=11008	12	11	11008					0																																			埼玉
/kanto/saitama/TokorozawaSayamaHanno	d	DS	city	kanto/	saitama/	saitama/	TokorozawaSayamaHanno/	所沢・狭山・飯能	Tokorozawa, Sayama, Hanno	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=11&p_city=11003	12	11	11003					0																																			埼玉
/kanto/tokyo	d	A	country	kanto/	tokyo/	tokyo/		東京	Tokyo	kanto/tokyo/	12	13		pg_12-13	set11	東京旅行・東京ツアーなら阪急交通社。めまぐるしく変化する六本木、お台場などの最新スポット。下町情緒あふれる浅草。ブランド店が建ち並ぶ銀座や若者に人気の渋谷など東京は見所いっぱいです。	東京旅行・ツアーなら阪急交通社。六本木、お台場などの人気スポットや下町情緒あふれる浅草など東京は見所いっぱいです。	0	池袋・目白・赤羽・板橋・練馬	/var/www/html/cms/articles/contents_d/csv/csv_tokyo_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tokyo_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tokyo_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tokyo_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tokyo_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>東京の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.gotokyo.org/jp/' target='_blank'>GO TOKYO</a></li></ul>	5	5						/tokyo/index.xml	http://www.hankyu-travel.com/heritage/japan/	/rss/tokyo/index.xml							東京
/kanto/tokyo/TokyostationNihonbashiGinzaYurakucho	d	DS	city	kanto/	tokyo/	tokyo/	TokyostationNihonbashiGinzaYurakucho/	東京駅・日本橋・銀座・有楽町	Tokyo station · Nihonbashi · Ginza · Yurakucho	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13001	12	13	13001			東京駅・日本橋・銀座・有楽町	東京駅・日本橋・銀座・有楽町	0																																			東京
/kanto/tokyo/ShinagawaMeguroHanedaKamata	d	DS	city	kanto/	tokyo/	tokyo/	ShinagawaMeguroHanedaKamata/	品川・目黒・羽田・蒲田	Shinagawa, Meguro, Haneda, Kamata	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13007	12	13	13007			品川・目黒・羽田・蒲田	品川・目黒・羽田・蒲田	0																																			東京
/kanto/tokyo/UenoAsakusaBothcountriesAdachi	d	DS	city	kanto/	tokyo/	tokyo/	UenoAsakusaBothcountriesAdachi/	上野・浅草・両国・足立	Ueno · Asakusa · Ryogoku · Adachi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13008	12	13	13008			上野・浅草・両国・足立	上野・浅草・両国・足立	0																																			東京
/kanto/tokyo/AkasakaRoppongiToranomon	d	DS	city	kanto/	tokyo/	tokyo/	AkasakaRoppongiToranomon/	赤坂・六本木・虎ノ門	Akasaka, Roppongi, Toranomon	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13005	12	13	13005			赤坂・六本木・虎ノ門	赤坂・六本木・虎ノ門	0																																			東京
/kanto/tokyo/ShinjukuNakanoSuginami	d	DS	city	kanto/	tokyo/	tokyo/	ShinjukuNakanoSuginami/	新宿・中野・杉並	Shinjuku, Nakano, Suginami	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13003	12	13	13003			新宿・中野・杉並	新宿・中野・杉並	0																																			東京
/kanto/tokyo/ShimbashiShiodomeOdaiba	d	DS	city	kanto/	tokyo/	tokyo/	ShimbashiShiodomeOdaiba/	新橋・汐留・お台場	Shimbashi · Shiodome · Odaiba	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13006	12	13	13006			新橋・汐留・お台場	新橋・汐留・お台場	0																																			東京
/kanto/tokyo/OchanomizuAqueductBridgeIidabashi	d	DS	city	kanto/	tokyo/	tokyo/	OchanomizuAqueductBridgeIidabashi/	御茶ノ水・水道橋・飯田橋	Ochanomizu, Suidobashi, Iidabashi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13002	12	13	13002			御茶ノ水・水道橋・飯田橋	御茶ノ水・水道橋・飯田橋	0																																			東京
/kanto/tokyo/ShibuyaEbisuAoyama	d	DS	city	kanto/	tokyo/	tokyo/	ShibuyaEbisuAoyama/	渋谷・恵比寿・青山	Shibuya, Ebisu, Aoyama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13004	12	13	13004			渋谷・恵比寿・青山	渋谷・恵比寿・青山	0																																			東京
/kanto/tokyo/KotoEdogawaShinkoiwa	d	DS	city	kanto/	tokyo/	tokyo/	KotoEdogawaShinkoiwa/	江東・江戸川・新小岩	Koto, Edogawa, Shinkoiwa	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13009	12	13	13009			江東・江戸川・新小岩	江東・江戸川・新小岩	0																																			東京
/kanto/tokyo/IkebukuroMejiroAkabaneItabashiNerima	d	DS	city	kanto/	tokyo/	tokyo/	IkebukuroMejiroAkabaneItabashiNerima/	池袋・目白・赤羽・板橋・練馬	Ikebukuro · Mejiro · Akabane · Itabashi · Nerima	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13010	12	13	13010			池袋・目白・赤羽・板橋・練馬	池袋・目白・赤羽・板橋・練馬	0																																			東京
/kanto/tokyo/MusashinoTachikawaFuchuMitakaChofu	d	DS	city	kanto/	tokyo/	tokyo/	MusashinoTachikawaFuchuMitakaChofu/	武蔵野・立川・府中・三鷹・調布	Musashino, Tachikawa, Fuchu, Mitaka, Chofu	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13013	12	13	13013			武蔵野・立川・府中・三鷹・調布	武蔵野・立川・府中・三鷹・調布	0																																			東京
/kanto/tokyo/TamaMachida	d	DS	city	kanto/	tokyo/	tokyo/	TamaMachida/	多摩・町田	Tama · Machida	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=13&p_city=13011	12	13	13011			多摩・町田	多摩・町田	0																																			東京
